Название,"Цена, руб.",Год выпуска,"Пробег, км.",Тип кузова,Цвет,"Объем двигателя, л.","Мощность двигателя, л/с",Тип двигателя,"Налог, руб.",Тип коробки передач,Привод,Положение руля,Состояние,Число владельцев,ПТС,"Время владения, г.",Таможня,URL адрес 
Toyota Camry VII (XV50) Рестайлинг,1200000,2016,108000,седан,белый,2.0,150,Бензин,3000,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104967626-c8ad217a/
Toyota Camry VIII (XV70),2579900,2021,6200,седан,белый,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104725796-9198d0da/
Toyota Camry VI (XV40),700000,2006,249000,седан,чёрный,2.4,167,Бензин,8183,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104961494-e463eca1/
Toyota Camry VIII (XV70),1650000,2019,150000,седан,белый,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.2,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104960622-4e2b85f7/
Toyota Camry VII (XV50) Рестайлинг,1630000,2016,64831,седан,белый,2.5,181,Бензин,5430,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104960269-78344ee7/
Toyota Camry VI (XV40),840000,2008,350000,седан,серебристый,2.4,167,Бензин,5010,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104669561-d34caf43/
Toyota Camry VII (XV50),1250000,2014,133300,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,7.3,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104641540-191f7aff/
Toyota Camry VII (XV50) Рестайлинг,1500000,2015,136000,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104769344-bb6f7916/
Toyota Camry VII (XV50) Рестайлинг,1650000,2017,38500,седан,чёрный,2.5,181,Бензин,5430,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104817798-e7afe42c/
Toyota Camry VI (XV40) Рестайлинг,840000,2011,285000,седан,чёрный,2.4,167,Бензин,8183,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104958370-dfc522dc/
Toyota Camry VII (XV50) Рестайлинг,1650000,2017,120000,седан,белый,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,3.8,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1100135926-fed3206b/
Toyota Camry VI (XV40),710000,2008,282800,седан,серебристый,2.4,167,Бензин,8183,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104958322-65dc380b/
Toyota Camry VIII (XV70),2100000,2018,47000,седан,белый,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103071189-16858ff3/
Toyota Camry VII (XV50),930000,2013,269340,седан,чёрный,2.0,148,Бензин,5032,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,1.4,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103983534-8dca484a/
Toyota Camry VIII (XV70),2175000,2019,70000,седан,коричневый,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104955608-ffafc321/
Toyota Camry VII (XV50),980000,2012,210000,седан,серый,2.0,148,Бензин,5032,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103906425-0bfbad27/
Toyota Camry VI (XV40),556000,2006,495000,седан,серебристый,2.4,167,Бензин,8183,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104198662-de0f8ef3/
Toyota Camry VII (XV50) Рестайлинг,1950000,2017,131419,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,4.4,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104954706-244ad9ab/
Toyota Camry VI (XV40),720000,2008,247508,седан,серебристый,2.4,167,Бензин,8183,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.2,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103958216-9bfe4ccf/
Toyota Camry VII (XV50) Рестайлинг,1500000,2016,135000,седан,серебристый,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104952043-575c8ecb/
Toyota Camry VII (XV50) Рестайлинг 2,1770000,2017,84000,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,3.2,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104772963-f30f1ade/
Toyota Camry VII (XV50),1400000,2012,183000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1088834386-466b62d4/
Toyota Camry VIII (XV70),2160000,2019,45000,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1101666018-1d1a72c5/
Toyota Camry Japan Market VII (XV50),1250000,2012,182000,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103273776-8625ae77/
Toyota Camry VIII (XV70),1940000,2018,83000,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103049027-d7657f6c/
Toyota Camry VIII (XV70),2275000,2020,60000,седан,белый,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.4,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104155431-4acbc454/
Toyota Camry VIII (XV70),1690000,2020,63200,седан,чёрный,2.0,150,Бензин,5100,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.4,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103284350-120cdb25/
Toyota Camry US Market VII (XV50) Рестайлинг,1555000,2016,115000,седан,белый,2.5,154,Гибрид,6930,вариатор,передний,Левый,Не требует ремонта,1,Оригинал,8.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103968182-4bbb403a/
Toyota Camry VIII (XV70),2000000,2019,99894,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.3,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103875093-eb3cf6f5/
Toyota Camry VII (XV50) Рестайлинг,1400000,2015,178000,седан,серый,2.0,150,Бензин,5100,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,9.8,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104803917-385b505a/
Toyota Camry VIII (XV70),2180000,2020,7000,седан,белый,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103963817-f16a179a/
Toyota Camry VIII (XV70),1950000,2020,99700,седан,белый,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103874669-3691d74c/
Toyota Camry VIII (XV70),2320000,2018,81000,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103897503-6750d089/
Toyota Camry VIII (XV70),2000000,2019,38230,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1102324163-026b2f5d/
Toyota Camry VIII (XV70),1715000,2019,61500,седан,жёлтый,2.0,150,Бензин,5100,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,1.6,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104667902-85a999cb/
Toyota Camry VII (XV50) Рестайлинг,1480000,2016,155000,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1102590547-8397fd9e/
Toyota Camry VII (XV50) Рестайлинг,1420000,2015,129000,седан,белый,2.5,181,"Бензин, газобаллонное оборудование",8869,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104885883-c7bbb4ad/
Toyota Camry VIII (XV70),1690000,2018,117000,седан,белый,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104074721-19d1963a/
Toyota Camry VII (XV50) Рестайлинг,1300000,2015,180000,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1101747232-1ad260de/
Toyota Camry VII (XV50),1290000,2012,191000,седан,белый,2.5,181,Бензин,5430,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104910515-1f9d1cfa/
Toyota Camry VIII (XV70),1900000,2018,85000,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,2.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104256061-eba34925/
Toyota Camry VII (XV50) Рестайлинг,1400000,2016,151000,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,1.8,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103692118-7ede4bbc/
Toyota Camry VII (XV50) Рестайлинг,1350000,2015,69102,седан,белый,2.0,150,Бензин,5100,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1100013266-7653900f/
Toyota Camry VI (XV40),865000,2009,336896,седан,чёрный,2.4,167,Бензин,7515,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104186322-345ca5ad/
Toyota Camry VII (XV50) Рестайлинг,1600000,2016,83000,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,2.6,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1102195052-533542e7/
Toyota Camry VII (XV50) Рестайлинг,1500000,2016,76000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104934970-c63ea3e0/
Toyota Camry VII (XV50) Рестайлинг,1500000,2016,106000,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104150059-f270e541/
Toyota Camry VI (XV40),750000,2008,248000,седан,серебристый,2.4,167,Бензин,7515,механическая,передний,Левый,Не требует ремонта,2,Оригинал,6.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103089229-03705265/
Toyota Camry VII (XV50),1500000,2013,95800,седан,чёрный,2.5,181,Бензин,5430,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,3.9,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104902707-ca0e8559/
Toyota Camry V (XV30) Рестайлинг,620000,2005,280000,седан,чёрный,2.4,152,Бензин,7448,механическая,передний,Левый,Не требует ремонта,2,Оригинал,8.8,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103230060-a3e480e2/
Toyota Camry VII (XV50) Рестайлинг,1450000,2016,136800,седан,белый,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,4.2,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103818611-82b46b46/
Toyota Camry VIII (XV70),2340000,2020,37000,седан,белый,2.5,181,Бензин,8145,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103661783-f5395be6/
Toyota Camry VII (XV50) Рестайлинг 2,1999999,2017,80000,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103941835-8a506a6e/
Toyota Camry VII (XV50),975000,2014,146000,седан,белый,2.0,148,Бензин,4322,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1101693445-849de8c2/
Toyota Camry VII (XV50),1250000,2014,169696,седан,белый,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104084455-361bd41a/
Toyota Camry VIII (XV70),2900000,2020,20077,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,9.8,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103922789-54f83423/
Toyota Camry VIII (XV70),2000000,2019,48000,седан,белый,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1102247730-a955753b/
Toyota Camry VII (XV50),1315000,2012,148320,седан,чёрный,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,2.8,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104133920-a6bb6983/
Toyota Camry VIII (XV70),1780000,2018,113000,седан,жёлтый,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104640316-e90f5713/
Toyota Camry VI (XV40),850000,2007,206000,седан,чёрный,2.4,167,Бензин,5010,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104647250-cc2a2bcb/
Toyota Camry VIII (XV70),2600000,2020,11000,седан,белый,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104927477-7960f89c/
Toyota Camry VI (XV40),600000,2007,280400,седан,серебристый,2.4,167,Бензин,8350,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104605153-0e84d52d/
Toyota Camry Japan Market VII (XV50),1200000,2013,170000,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103674218-601b9a87/
Toyota Camry V (XV30) Рестайлинг,630000,2005,315000,седан,бежевый,2.4,152,Бензин,7448,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,10.8,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104187634-06d8a4d7/
Toyota Camry VI (XV40),780000,2006,415000,седан,чёрный,2.4,167,Бензин,8350,автоматическая,передний,Левый,Не требует ремонта,1,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104845564-69888404/
Toyota Camry III (XV10),200000,1992,313000,седан,чёрный,3.0,188,Бензин,9400,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,2.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104607680-1539cf5f/
Toyota Camry VII (XV50) Рестайлинг,1730000,2016,89400,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104949391-446cd84a/
Toyota Camry V (XV30),550000,2002,227000,седан,синий,2.4,152,Бензин,6840,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104264094-801666f7/
Toyota Camry VI (XV40) Рестайлинг,850000,2011,267000,седан,серебристый,2.4,167,Бензин,5010,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104821654-3217f63b/
Toyota Camry VI (XV40) Рестайлинг,700000,2010,240000,седан,серебристый,2.4,167,Бензин,7515,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104604628-c09547f9/
Toyota Camry VI (XV40),775000,2008,170000,седан,чёрный,2.4,167,Бензин,5010,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103878233-a76b9428/
Toyota Camry VII (XV50) Рестайлинг 2,1630000,2017,140000,седан,чёрный,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,3.9,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104184765-688d6e17/
Toyota Camry VI (XV40),750000,2008,245000,седан,чёрный,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104891644-eee58268/
Toyota Camry VI (XV40),750000,2008,149765,седан,чёрный,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104935341-975b04e1/
Toyota Camry VII (XV50),1100000,2013,135568,седан,чёрный,2.0,148,Бензин,5032,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,3.6,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104683780-9ee1c68d/
Toyota Camry VI (XV40),850000,2007,216550,седан,серый,2.4,167,Бензин,8183,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104117915-0386d518/
Toyota Camry VI (XV40),660000,2007,212000,седан,серебристый,2.4,167,"Бензин, газобаллонное оборудование",7515,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,1.4,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1102981621-5a68e83d/
Toyota Camry VI (XV40),960000,2007,189000,седан,серебристый,2.4,167,Бензин,8183,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104685812-a38d3b85/
Toyota Camry VII (XV50) Рестайлинг,1530000,2016,116445,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104153842-1fa01401/
Toyota Camry III (XV10),99999,1992,420000,седан,белый,2.0,140,Бензин,4760,автоматическая,передний,Правый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103829114-f235f451/
Toyota Camry VII (XV50),1100000,2013,212000,седан,серебристый,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,7.6,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104706420-1f1d654c/
Toyota Camry VII (XV50),1299000,2014,140000,седан,белый,2.5,181,Бензин,8869,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,7.2,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104184822-e80b9af8/
Toyota Camry VI (XV40) Рестайлинг,870000,2010,376000,седан,серебристый,2.4,167,Бензин,5010,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104849609-13eb1e29/
Toyota Camry III (XV10),80000,1996,467299,универсал 5 дв.,красный,2.2,136,Бензин,4624,механическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104065769-b3006539/
Toyota Camry VII (XV50),969000,2011,356000,седан,чёрный,2.5,181,Бензин,8145,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,8.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104848053-2333399f/
Toyota Camry VII (XV50),1100000,2012,215000,седан,белый,3.5,277,"Бензин, газобаллонное оборудование",41550,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,1.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104622436-7c8805bc/
Toyota Camry VI (XV40) Рестайлинг,800000,2010,295000,седан,чёрный,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,2,Дубликат,7.4,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1098648384-f7b5d067/
Toyota Camry II (V20),100000,1987,300000,универсал 5 дв.,красный,2.0,121,Бензин,4114,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,3.6,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104243487-e4450c05/
Toyota Camry VI (XV40) Рестайлинг,650000,2009,300000,седан,чёрный,2.4,167,Бензин,7515,механическая,передний,Правый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104897902-f1d00d2b/
Toyota Camry VII (XV50),1111500,2012,140000,седан,чёрный,2.5,181,Бензин,9050,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104708692-ec99bc45/
Toyota Camry VI (XV40) Рестайлинг,770000,2010,199000,седан,чёрный,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104786575-773bfc5e/
Toyota Camry VI (XV40),857000,2008,140000,седан,серебристый,2.4,167,Бензин,8183,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103494169-07ca6a94/
Toyota Camry VI (XV40) Рестайлинг,850000,2011,155180,седан,серебристый,2.4,167,Бензин,8183,механическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104839877-ab022383/
Toyota Camry VI (XV40),835000,2008,114000,седан,серебристый,2.4,167,Бензин,8183,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104267600-55a9a54e/
Toyota Camry V30,120000,1991,200000,седан,белый,2.0,140,Бензин,4760,автоматическая,передний,Правый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1099289404-70d06515/
Toyota Camry VIII (XV70),2090000,2019,32000,седан,чёрный,2.5,181,Бензин,7240,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104804012-6f1ce47d/
Toyota Camry Gracia IV (XV20),190000,1998,420000,седан,белый,2.2,140,Бензин,4760,автоматическая,полный,Правый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104944266-2a2b0e49/
Toyota Camry VII (XV50),1000000,2012,213000,седан,чёрный,3.5,277,Бензин,41550,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104842824-9c963f98/
Toyota Camry III (XV10),170000,1995,306000,седан,синий,3.0,188,Бензин,9212,механическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104909148-3b503a1d/
Toyota Camry VI (XV40),650000,2007,226000,седан,серебристый,2.4,167,Бензин,8183,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103908511-a148da35/
Toyota Camry VII (XV50),1260000,2013,171665,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104905743-fbb85934/
Toyota Camry VI (XV40),660000,2007,208000,седан,серебристый,2.4,167,Бензин,8183,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103990240-a6c4aac7/
Toyota Camry VI (XV40),730000,2008,331000,седан,чёрный,2.4,167,Бензин,8183,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,2.8,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104802558-4f6eb762/
Toyota Camry VI (XV40) Рестайлинг,1200000,2009,122800,седан,бежевый,2.4,167,Бензин,8183,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,1.7,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104805265-36ec038a/
Toyota Camry VII (XV50) Рестайлинг 2,1950000,2017,62000,седан,чёрный,3.5,249,Бензин,18675,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104944987-293723c5/
Toyota Camry VIII (XV70),1900000,2018,60000,седан,белый,2.5,181,Бензин,7240,автоматическая,передний,Левый,Не требует ремонта,1,Оригинал,2.9,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104012458-506894d3/
Toyota Camry VI (XV40) Рестайлинг,870000,2011,175000,седан,чёрный,2.4,167,Бензин,8183,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,9.8,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104770868-53e21d98/
Toyota Camry VI (XV40) Рестайлинг,780000,2009,260000,седан,синий,2.5,179,Бензин,8771,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104735368-4a0b6097/
Toyota Camry VI (XV40),750000,2008,272000,седан,серебристый,2.4,167,Бензин,8183,автоматическая,передний,Левый,Не требует ремонта,2,Оригинал,10.2,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104862203-fad4846c/
Toyota Camry V (XV30),590000,2002,267047,седан,чёрный,3.0,186,Бензин,9114,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,3.3,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103661001-6b735097/
Toyota Camry VI (XV40),540000,2007,249952,седан,чёрный,2.4,167,Бензин,8183,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Оригинал,,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1104172818-be751767/
Toyota Camry VI (XV40) Рестайлинг,830000,2010,251000,седан,чёрный,2.4,167,"Бензин, газобаллонное оборудование",6680,автоматическая,передний,Левый,Не требует ремонта,3 или больше,Дубликат,1.6,Растаможен,https://auto.ru/cars/used/sale/toyota/camry/1103510133-02549084/
